,Word,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal
2115,AMBIENCES,0,0,0,0,0,0,0,0
2116,AMBIENT,0,0,0,0,0,0,0,0
2117,AMBIGUITIES,0,0,1,0,0,0,0,0
2118,AMBIGUITY,0,0,1,0,0,0,0,0
2119,AMBIGUOUS,0,0,1,0,0,0,0,0
2120,AMBIGUOUSLY,0,0,0,0,0,0,0,0
2121,AMBITION,0,0,0,0,0,0,0,0
2122,AMBITIONS,0,0,0,0,0,0,0,0
2123,AMBITIOUS,0,0,0,0,0,0,0,0
2124,AMBITIOUSLY,0,0,0,0,0,0,0,0
2125,AMBITIOUSNESS,0,0,0,0,0,0,0,0
2126,AMBITIOUSNESSES,0,0,0,0,0,0,0,0
2127,AMBIVALENCE,0,0,0,0,0,0,0,0
2128,AMBIVALENCES,0,0,0,0,0,0,0,0
2129,AMBIVALENT,0,0,0,0,0,0,0,0
2130,AMBIVALENTLY,0,0,0,0,0,0,0,0
2131,AMBLE,0,0,0,0,0,0,0,0
2132,AMBLED,0,0,0,0,0,0,0,0
2133,AMBLER,0,0,0,0,0,0,0,0
2134,AMBLERS,0,0,0,0,0,0,0,0
2135,AMBLES,0,0,0,0,0,0,0,0
2136,AMBLING,0,0,0,0,0,0,0,0
2137,AMBROSIA,0,0,0,0,0,0,0,0
2138,AMBROSIAL,0,0,0,0,0,0,0,0
2139,AMBROSIAS,0,0,0,0,0,0,0,0
2140,AMBULANCE,0,0,0,0,0,0,0,0
2141,AMBULANCES,0,0,0,0,0,0,0,0
2142,AMBULANT,0,0,0,0,0,0,0,0
2143,AMBULATE,0,0,0,0,0,0,0,0
2144,AMBULATED,0,0,0,0,0,0,0,0
2145,AMBULATES,0,0,0,0,0,0,0,0
2146,AMBULATING,0,0,0,0,0,0,0,0
2147,AMBULATION,0,0,0,0,0,0,0,0
2148,AMBULATIONS,0,0,0,0,0,0,0,0
2149,AMBULATORIES,0,0,0,0,0,0,0,0
2150,AMBULATORY,0,0,0,0,0,0,0,0
2151,AMBUSCADE,0,0,0,0,0,0,0,0
2152,AMBUSCADED,0,0,0,0,0,0,0,0
2153,AMBUSCADES,0,0,0,0,0,0,0,0
2154,AMBUSCADING,0,0,0,0,0,0,0,0
2155,AMBUSH,0,0,0,0,0,0,0,0
2156,AMBUSHED,0,0,0,0,0,0,0,0
2157,AMBUSHES,0,0,0,0,0,0,0,0
2158,AMBUSHING,0,0,0,0,0,0,0,0
2159,AMEBA,0,0,0,0,0,0,0,0
2160,AMEBAE,0,0,0,0,0,0,0,0
2161,AMEBAS,0,0,0,0,0,0,0,0
2162,AMEBIC,0,0,0,0,0,0,0,0
2163,AMEBOID,0,0,0,0,0,0,0,0
2164,AMELIORATE,0,0,0,0,0,0,0,0
2165,AMELIORATED,0,0,0,0,0,0,0,0
2166,AMELIORATES,0,0,0,0,0,0,0,0
2167,AMELIORATING,0,0,0,0,0,0,0,0
2168,AMELIORATION,0,0,0,0,0,0,0,0
2169,AMELIORATIONS,0,0,0,0,0,0,0,0
2170,AMELIORATIVE,0,0,0,0,0,0,0,0
2171,AMEN,0,0,0,0,0,0,0,0
2172,AMENABILITIES,0,0,0,0,0,0,0,0
2173,AMENABILITY,0,0,0,0,0,0,0,0
2174,AMENABLE,0,0,0,0,0,0,0,0
2175,AMENABLY,0,0,0,0,0,0,0,0
2176,AMEND,0,0,0,1,0,0,0,0
2177,AMENDABLE,0,0,0,1,0,0,0,0
2178,AMENDATORY,0,0,0,1,0,0,0,0
2179,AMENDED,0,0,0,1,0,0,0,0
2180,AMENDING,0,0,0,1,0,0,0,0
2181,AMENDMENT,0,0,0,1,0,0,0,0
2182,AMENDMENTS,0,0,0,1,0,0,0,0
2183,AMENDS,0,0,0,1,0,0,0,0
2184,AMENITIES,0,0,0,0,0,0,0,0
2185,AMENITY,0,0,0,0,0,0,0,0
2186,AMERCE,0,0,0,0,0,0,0,0
2187,AMERCED,0,0,0,0,0,0,0,0
2188,AMERCEMENT,0,0,0,0,0,0,0,0
2189,AMERCEMENTS,0,0,0,0,0,0,0,0
2190,AMERCES,0,0,0,0,0,0,0,0
2191,AMERCING,0,0,0,0,0,0,0,0
2192,AMERICIUM,0,0,0,0,0,0,0,0
2193,AMERICIUMS,0,0,0,0,0,0,0,0
2194,AMETHYST,0,0,0,0,0,0,0,0
2195,AMETHYSTS,0,0,0,0,0,0,0,0
2196,AMIABILITIES,0,0,0,0,0,0,0,0
2197,AMIABILITY,0,0,0,0,0,0,0,0
2198,AMIABLE,0,0,0,0,0,0,0,0
2199,AMIABLY,0,0,0,0,0,0,0,0
2200,AMICABILITIES,0,0,0,0,0,0,0,0
2201,AMICABILITY,0,0,0,0,0,0,0,0
2202,AMICABLE,0,0,0,0,0,0,0,0
2203,AMICABLY,0,0,0,0,0,0,0,0
2204,AMID,0,0,0,0,0,0,0,0
2205,AMIDE,0,0,0,0,0,0,0,0
2206,AMIDES,0,0,0,0,0,0,0,0
2207,AMIDSHIPS,0,0,0,0,0,0,0,0
2208,AMIDST,0,0,0,0,0,0,0,0
2209,AMIGO,0,0,0,0,0,0,0,0
2210,AMIGOS,0,0,0,0,0,0,0,0
2211,AMINO,0,0,0,0,0,0,0,0
2212,AMIR,0,0,0,0,0,0,0,0
2213,AMIRS,0,0,0,0,0,0,0,0
2214,AMISS,0,0,0,0,0,0,0,0
2215,AMITIES,0,0,0,0,0,0,0,0
2216,AMITY,0,0,0,0,0,0,0,0
2217,AMMETER,0,0,0,0,0,0,0,0
2218,AMMETERS,0,0,0,0,0,0,0,0
2219,AMMO,0,0,0,0,0,0,0,0
2220,AMMONIA,0,0,0,0,0,0,0,0
2221,AMMONIAS,0,0,0,0,0,0,0,0
2222,AMMONIUM,0,0,0,0,0,0,0,0
2223,AMMOS,0,0,0,0,0,0,0,0
2224,AMMUNITION,0,0,0,0,0,0,0,0
2225,AMMUNITIONS,0,0,0,0,0,0,0,0
2226,AMNESIA,0,0,0,0,0,0,0,0
2227,AMNESIAC,0,0,0,0,0,0,0,0
2228,AMNESIACS,0,0,0,0,0,0,0,0
2229,AMNESIAS,0,0,0,0,0,0,0,0
2230,AMNESIC,0,0,0,0,0,0,0,0
2231,AMNESICS,0,0,0,0,0,0,0,0
2232,AMNESTIED,0,0,0,0,0,0,0,0
2233,AMNESTIES,0,0,0,0,0,0,0,0
2234,AMNESTY,0,0,0,0,0,0,0,0
2235,AMNESTYING,0,0,0,0,0,0,0,0
2236,AMNIA,0,0,0,0,0,0,0,0
2237,AMNIOCENTESES,0,0,0,0,0,0,0,0
2238,AMNIOCENTESIS,0,0,0,0,0,0,0,0
2239,AMNION,0,0,0,0,0,0,0,0
2240,AMNIONS,0,0,0,0,0,0,0,0
2241,AMNIOTIC,0,0,0,0,0,0,0,0
2242,AMOEBA,0,0,0,0,0,0,0,0
2243,AMOEBAE,0,0,0,0,0,0,0,0
2244,AMOEBAS,0,0,0,0,0,0,0,0
2245,AMOEBIC,0,0,0,0,0,0,0,0
2246,AMOK,0,0,0,0,0,0,0,0
2247,AMONG,0,0,0,0,0,0,0,0
2248,AMONGST,0,0,0,0,0,0,0,0
2249,AMONTILLADO,0,0,0,0,0,0,0,0
2250,AMONTILLADOS,0,0,0,0,0,0,0,0
2251,AMORAL,0,0,0,0,0,0,0,0
2252,AMORALITIES,0,0,0,0,0,0,0,0
2253,AMORALITY,0,0,0,0,0,0,0,0
2254,AMORALLY,0,0,0,0,0,0,0,0
2255,AMOROUS,0,0,0,0,0,0,0,0
2256,AMOROUSLY,0,0,0,0,0,0,0,0
2257,AMOROUSNESS,0,0,0,0,0,0,0,0
2258,AMOROUSNESSES,0,0,0,0,0,0,0,0
2259,AMORPHOUS,0,0,0,0,0,1,0,0
2260,AMORPHOUSLY,0,0,0,0,0,0,0,0
2261,AMORPHOUSNESS,0,0,0,0,0,0,0,0
2262,AMORPHOUSNESSES,0,0,0,0,0,0,0,0
2263,AMORTISATION,0,0,0,0,0,0,0,0
2264,AMORTISED,0,0,0,0,0,0,0,0
2265,AMORTIZABLE,0,0,0,0,0,0,0,0
2266,AMORTIZATION,0,0,0,0,0,0,0,0
2267,AMORTIZATIONS,0,0,0,0,0,0,0,0
2268,AMORTIZE,0,0,0,0,0,0,0,0
2269,AMORTIZED,0,0,0,0,0,0,0,0
2270,AMORTIZES,0,0,0,0,0,0,0,0
2271,AMORTIZING,0,0,0,0,0,0,0,0
2272,AMOUNT,0,0,0,0,0,0,0,0
2273,AMOUNTED,0,0,0,0,0,0,0,0
2274,AMOUNTING,0,0,0,0,0,0,0,0
2275,AMOUNTS,0,0,0,0,0,0,0,0
2276,AMOUR,0,0,0,0,0,0,0,0
2277,AMOURS,0,0,0,0,0,0,0,0
2278,AMP,0,0,0,0,0,0,0,0
2279,AMPERAGE,0,0,0,0,0,0,0,0
2280,AMPERAGES,0,0,0,0,0,0,0,0
2281,AMPERE,0,0,0,0,0,0,0,0
2282,AMPERES,0,0,0,0,0,0,0,0
2283,AMPERSAND,0,0,0,0,0,0,0,0
2284,AMPERSANDS,0,0,0,0,0,0,0,0
2285,AMPHETAMINE,0,0,0,0,0,0,0,0
2286,AMPHETAMINES,0,0,0,0,0,0,0,0
2287,AMPHIBIAN,0,0,0,0,0,0,0,0
2288,AMPHIBIANS,0,0,0,0,0,0,0,0
2289,AMPHIBIOUS,0,0,0,0,0,0,0,0
2290,AMPHIBIOUSLY,0,0,0,0,0,0,0,0
2291,AMPHITHEATER,0,0,0,0,0,0,0,0
2292,AMPHITHEATERS,0,0,0,0,0,0,0,0
2293,AMPHITHEATRE,0,0,0,0,0,0,0,0
2294,AMPHITHEATRES,0,0,0,0,0,0,0,0
2295,AMPHORA,0,0,0,0,0,0,0,0
2296,AMPHORAE,0,0,0,0,0,0,0,0
2297,AMPHORAS,0,0,0,0,0,0,0,0
2298,AMPLE,0,0,0,0,0,0,0,0
2299,AMPLER,0,0,0,0,0,0,0,0
2300,AMPLEST,0,0,0,0,0,0,0,0
2301,AMPLIFICATION,0,0,0,0,0,0,0,0
2302,AMPLIFICATIONS,0,0,0,0,0,0,0,0
2303,AMPLIFIED,0,0,0,0,0,0,0,0
2304,AMPLIFIER,0,0,0,0,0,0,0,0
2305,AMPLIFIERS,0,0,0,0,0,0,0,0
2306,AMPLIFIES,0,0,0,0,0,0,0,0
2307,AMPLIFY,0,0,0,0,0,0,0,0
2308,AMPLIFYING,0,0,0,0,0,0,0,0
2309,AMPLITUDE,0,0,0,0,0,0,0,0
2310,AMPLITUDES,0,0,0,0,0,0,0,0
2311,AMPLY,0,0,0,0,0,0,0,0
2312,AMPOULE,0,0,0,0,0,0,0,0
2313,AMPOULES,0,0,0,0,0,0,0,0
2314,AMPS,0,0,0,0,0,0,0,0
2315,AMPUL,0,0,0,0,0,0,0,0
2316,AMPULE,0,0,0,0,0,0,0,0
2317,AMPULES,0,0,0,0,0,0,0,0
2318,AMPULS,0,0,0,0,0,0,0,0
2319,AMPUTATE,0,0,0,0,0,0,0,0
2320,AMPUTATED,0,0,0,0,0,0,0,0
2321,AMPUTATES,0,0,0,0,0,0,0,0
2322,AMPUTATING,0,0,0,0,0,0,0,0
2323,AMPUTATION,0,0,0,0,0,0,0,0
2324,AMPUTATIONS,0,0,0,0,0,0,0,0
2325,AMPUTEE,0,0,0,0,0,0,0,0
2326,AMPUTEES,0,0,0,0,0,0,0,0
2327,AMUCK,0,0,0,0,0,0,0,0
2328,AMULET,0,0,0,0,0,0,0,0
2329,AMULETS,0,0,0,0,0,0,0,0
2330,AMUSE,0,0,0,0,0,0,0,0
2331,AMUSED,0,0,0,0,0,0,0,0
2332,AMUSEMENT,0,0,0,0,0,0,0,0
2333,AMUSEMENTS,0,0,0,0,0,0,0,0
2334,AMUSES,0,0,0,0,0,0,0,0
2335,AMUSING,0,0,0,0,0,0,0,0
2336,AMUSINGLY,0,0,0,0,0,0,0,0
2337,AMYLASE,0,0,0,0,0,0,0,0
2338,AMYLASES,0,0,0,0,0,0,0,0
2339,AN,0,0,0,0,0,0,0,0
2340,ANABOLISM,0,0,0,0,0,0,0,0
2341,ANABOLISMS,0,0,0,0,0,0,0,0
2342,ANACHRONISM,0,0,0,0,0,0,0,0
2343,ANACHRONISMS,0,0,0,0,0,0,0,0
2344,ANACHRONISTIC,0,0,0,0,0,0,0,0
2345,ANACHRONISTICALLY,0,0,0,0,0,0,0,0
2346,ANACONDA,0,0,0,0,0,0,0,0
2347,ANACONDAS,0,0,0,0,0,0,0,0
2348,ANAEMIA,0,0,0,0,0,0,0,0
2349,ANAEMIAS,0,0,0,0,0,0,0,0
2350,ANAEMIC,0,0,0,0,0,0,0,0
2351,ANAEROBE,0,0,0,0,0,0,0,0
2352,ANAEROBES,0,0,0,0,0,0,0,0
2353,ANAEROBIC,0,0,0,0,0,0,0,0
2354,ANAEROBICALLY,0,0,0,0,0,0,0,0
2355,ANAESTHESIA,0,0,0,0,0,0,0,0
2356,ANAESTHESIAS,0,0,0,0,0,0,0,0
2357,ANAESTHETIC,0,0,0,0,0,0,0,0
2358,ANAESTHETICS,0,0,0,0,0,0,0,0
2359,ANAESTHETIST,0,0,0,0,0,0,0,0
2360,ANAESTHETISTS,0,0,0,0,0,0,0,0
2361,ANAESTHETIZE,0,0,0,0,0,0,0,0
2362,ANAESTHETIZED,0,0,0,0,0,0,0,0
2363,ANAESTHETIZES,0,0,0,0,0,0,0,0
2364,ANAESTHETIZING,0,0,0,0,0,0,0,0
2365,ANAGRAM,0,0,0,0,0,0,0,0
2366,ANAGRAMS,0,0,0,0,0,0,0,0
2367,ANAL,0,0,0,0,0,0,0,0
2368,ANALGESIA,0,0,0,0,0,0,0,0
2369,ANALGESIAS,0,0,0,0,0,0,0,0
2370,ANALGESIC,0,0,0,0,0,0,0,0
2371,ANALGESICS,0,0,0,0,0,0,0,0
2372,ANALLY,0,0,0,0,0,0,0,0
2373,ANALOG,0,0,0,0,0,0,0,0
2374,ANALOGICAL,0,0,0,0,0,0,0,0
2375,ANALOGICALLY,0,0,0,0,0,0,0,0
2376,ANALOGIES,0,0,0,0,0,0,0,0
2377,ANALOGIZE,0,0,0,0,0,0,0,0
2378,ANALOGIZED,0,0,0,0,0,0,0,0
2379,ANALOGIZES,0,0,0,0,0,0,0,0
2380,ANALOGIZING,0,0,0,0,0,0,0,0
2381,ANALOGOUS,0,0,0,0,0,0,0,0
2382,ANALOGOUSLY,0,0,0,0,0,0,0,0
2383,ANALOGOUSNESS,0,0,0,0,0,0,0,0
2384,ANALOGOUSNESSES,0,0,0,0,0,0,0,0
2385,ANALOGS,0,0,0,0,0,0,0,0
2386,ANALOGUE,0,0,0,0,0,0,0,0
2387,ANALOGUES,0,0,0,0,0,0,0,0
2388,ANALOGY,0,0,0,0,0,0,0,0
2389,ANALYSAND,0,0,0,0,0,0,0,0
2390,ANALYSANDS,0,0,0,0,0,0,0,0
2391,ANALYSE,0,0,0,0,0,0,0,0
2392,ANALYSED,0,0,0,0,0,0,0,0
2393,ANALYSES,0,0,0,0,0,0,0,0
2394,ANALYSING,0,0,0,0,0,0,0,0
2395,ANALYSIS,0,0,0,0,0,0,0,0
2396,ANALYST,0,0,0,0,0,0,0,0
2397,ANALYSTS,0,0,0,0,0,0,0,0
2398,ANALYTIC,0,0,0,0,0,0,0,0
2399,ANALYTICAL,0,0,0,0,0,0,0,0
2400,ANALYTICALLY,0,0,0,0,0,0,0,0
2401,ANALYTICS,0,0,0,0,0,0,0,0
2402,ANALYZABLE,0,0,0,0,0,0,0,0
2403,ANALYZE,0,0,0,0,0,0,0,0
2404,ANALYZED,0,0,0,0,0,0,0,0
2405,ANALYZER,0,0,0,0,0,0,0,0
2406,ANALYZERS,0,0,0,0,0,0,0,0
2407,ANALYZES,0,0,0,0,0,0,0,0
2408,ANALYZING,0,0,0,0,0,0,0,0
2409,ANAPAEST,0,0,0,0,0,0,0,0
2410,ANAPAESTS,0,0,0,0,0,0,0,0
2411,ANAPEST,0,0,0,0,0,0,0,0
2412,ANAPESTIC,0,0,0,0,0,0,0,0
2413,ANAPESTICS,0,0,0,0,0,0,0,0
2414,ANAPESTS,0,0,0,0,0,0,0,0
2415,ANARCHIC,0,0,0,0,0,0,0,0
2416,ANARCHICALLY,0,0,0,0,0,0,0,0
2417,ANARCHIES,0,0,0,0,0,0,0,0
2418,ANARCHISM,0,0,0,0,0,0,0,0
2419,ANARCHISMS,0,0,0,0,0,0,0,0
2420,ANARCHIST,0,0,0,0,0,0,0,0
2421,ANARCHISTIC,0,0,0,0,0,0,0,0
2422,ANARCHISTS,0,0,0,0,0,0,0,0
2423,ANARCHY,0,0,0,0,0,0,0,0
2424,ANATHEMA,0,0,0,0,0,0,0,0
2425,ANATHEMAS,0,0,0,0,0,0,0,0
2426,ANATHEMATIZE,0,0,0,0,0,0,0,0
2427,ANATHEMATIZED,0,0,0,0,0,0,0,0
2428,ANATHEMATIZES,0,0,0,0,0,0,0,0
2429,ANATHEMATIZING,0,0,0,0,0,0,0,0
2430,ANATOMIC,0,0,0,0,0,0,0,0
2431,ANATOMICAL,0,0,0,0,0,0,0,0
2432,ANATOMICALLY,0,0,0,0,0,0,0,0
2433,ANATOMIES,0,0,0,0,0,0,0,0
2434,ANATOMIST,0,0,0,0,0,0,0,0
2435,ANATOMISTS,0,0,0,0,0,0,0,0
2436,ANATOMIZE,0,0,0,0,0,0,0,0
2437,ANATOMIZED,0,0,0,0,0,0,0,0
2438,ANATOMIZES,0,0,0,0,0,0,0,0
2439,ANATOMIZING,0,0,0,0,0,0,0,0
2440,ANATOMY,0,0,0,0,0,0,0,0
2441,ANCESTOR,0,0,0,0,0,0,0,0
2442,ANCESTORS,0,0,0,0,0,0,0,0
2443,ANCESTRAL,0,0,0,0,0,0,0,0
2444,ANCESTRALLY,0,0,0,0,0,0,0,0
2445,ANCESTRESS,0,0,0,0,0,0,0,0
2446,ANCESTRESSES,0,0,0,0,0,0,0,0
2447,ANCESTRIES,0,0,0,0,0,0,0,0
2448,ANCESTRY,0,0,0,0,0,0,0,0
2449,ANCHOR,0,0,0,0,0,0,0,0
2450,ANCHORAGE,0,0,0,0,0,0,0,0
2451,ANCHORAGES,0,0,0,0,0,0,0,0
2452,ANCHORED,0,0,0,0,0,0,0,0
2453,ANCHORING,0,0,0,0,0,0,0,0
2454,ANCHORITE,0,0,0,0,0,0,0,0
2455,ANCHORITES,0,0,0,0,0,0,0,0
2456,ANCHORMAN,0,0,0,0,0,0,0,0
2457,ANCHORMEN,0,0,0,0,0,0,0,0
2458,ANCHORPERSON,0,0,0,0,0,0,0,0
2459,ANCHORPERSONS,0,0,0,0,0,0,0,0
2460,ANCHORS,0,0,0,0,0,0,0,0
2461,ANCHORWOMAN,0,0,0,0,0,0,0,0
2462,ANCHORWOMEN,0,0,0,0,0,0,0,0
2463,ANCHOVIES,0,0,0,0,0,0,0,0
2464,ANCHOVY,0,0,0,0,0,0,0,0
2465,ANCIENT,0,0,0,0,0,0,0,0
2466,ANCIENTER,0,0,0,0,0,0,0,0
2467,ANCIENTEST,0,0,0,0,0,0,0,0
2468,ANCIENTLY,0,0,0,0,0,0,0,0
2469,ANCIENTNESS,0,0,0,0,0,0,0,0
2470,ANCIENTNESSES,0,0,0,0,0,0,0,0
2471,ANCIENTS,0,0,0,0,0,0,0,0
2472,ANCILLARIES,0,0,0,0,0,0,0,0
2473,ANCILLARY,0,0,0,0,0,0,0,0
2474,AND,0,0,0,0,0,0,0,0
2475,ANDANTE,0,0,0,0,0,0,0,0
2476,ANDANTES,0,0,0,0,0,0,0,0
2477,ANDIRON,0,0,0,0,0,0,0,0
2478,ANDIRONS,0,0,0,0,0,0,0,0
2479,ANDROGEN,0,0,0,0,0,0,0,0
2480,ANDROGENIC,0,0,0,0,0,0,0,0
2481,ANDROGENS,0,0,0,0,0,0,0,0
2482,ANDROGYNIES,0,0,0,0,0,0,0,0
2483,ANDROGYNOUS,0,0,0,0,0,0,0,0
2484,ANDROGYNY,0,0,0,0,0,0,0,0
2485,ANDROID,0,0,0,0,0,0,0,0
2486,ANDROIDS,0,0,0,0,0,0,0,0
2487,ANECDOTA,0,0,0,0,0,0,0,0
2488,ANECDOTAL,0,0,0,0,0,0,0,0
2489,ANECDOTE,0,0,0,0,0,0,0,0
2490,ANECDOTES,0,0,0,0,0,0,0,0
2491,ANEMIA,0,0,0,0,0,0,0,0
2492,ANEMIAS,0,0,0,0,0,0,0,0
2493,ANEMIC,0,0,0,0,0,0,0,0
2494,ANEMICALLY,0,0,0,0,0,0,0,0
2495,ANEMOMETER,0,0,0,0,0,0,0,0
2496,ANEMOMETERS,0,0,0,0,0,0,0,0
2497,ANEMONE,0,0,0,0,0,0,0,0
2498,ANEMONES,0,0,0,0,0,0,0,0
2499,ANENT,0,0,0,0,0,0,0,0
2500,ANESTHESIA,0,0,0,0,0,0,0,0
2501,ANESTHESIAS,0,0,0,0,0,0,0,0
2502,ANESTHESIOLOGIES,0,0,0,0,0,0,0,0
2503,ANESTHESIOLOGIST,0,0,0,0,0,0,0,0
2504,ANESTHESIOLOGISTS,0,0,0,0,0,0,0,0
2505,ANESTHESIOLOGY,0,0,0,0,0,0,0,0
2506,ANESTHETIC,0,0,0,0,0,0,0,0
2507,ANESTHETICS,0,0,0,0,0,0,0,0
2508,ANESTHETIST,0,0,0,0,0,0,0,0
2509,ANESTHETISTS,0,0,0,0,0,0,0,0
2510,ANESTHETIZATION,0,0,0,0,0,0,0,0
2511,ANESTHETIZATIONS,0,0,0,0,0,0,0,0
2512,ANESTHETIZE,0,0,0,0,0,0,0,0
2513,ANESTHETIZED,0,0,0,0,0,0,0,0
2514,ANESTHETIZES,0,0,0,0,0,0,0,0
2515,ANESTHETIZING,0,0,0,0,0,0,0,0
2516,ANEURISM,0,0,0,0,0,0,0,0
2517,ANEURISMS,0,0,0,0,0,0,0,0
2518,ANEURYSM,0,0,0,0,0,0,0,0
2519,ANEURYSMS,0,0,0,0,0,0,0,0
2520,ANEW,0,0,0,0,0,0,0,0
2521,ANGEL,0,0,0,0,0,0,0,0
2522,ANGELFISH,0,0,0,0,0,0,0,0
2523,ANGELFISHES,0,0,0,0,0,0,0,0
2524,ANGELIC,0,0,0,0,0,0,0,0
2525,ANGELICA,0,0,0,0,0,0,0,0
2526,ANGELICAL,0,0,0,0,0,0,0,0
2527,ANGELICALLY,0,0,0,0,0,0,0,0
2528,ANGELICAS,0,0,0,0,0,0,0,0
2529,ANGELS,0,0,0,0,0,0,0,0
2530,ANGER,0,0,0,0,0,0,0,0
2531,ANGERED,0,0,0,0,0,0,0,0
2532,ANGERING,0,0,0,0,0,0,0,0
2533,ANGERS,0,0,0,0,0,0,0,0
2534,ANGINA,0,0,0,0,0,0,0,0
2535,ANGINAS,0,0,0,0,0,0,0,0
2536,ANGIOEDEMA,0,0,0,0,0,0,0,0
2537,ANGIOGENESIS,0,0,0,0,0,0,0,0
2538,ANGIOPLASTIES,0,0,0,0,0,0,0,0
2539,ANGIOPLASTY,0,0,0,0,0,0,0,0
2540,ANGIOSPERM,0,0,0,0,0,0,0,0
2541,ANGIOSPERMS,0,0,0,0,0,0,0,0
2542,ANGLE,0,0,0,0,0,0,0,0
2543,ANGLED,0,0,0,0,0,0,0,0
2544,ANGLER,0,0,0,0,0,0,0,0
2545,ANGLERS,0,0,0,0,0,0,0,0
2546,ANGLES,0,0,0,0,0,0,0,0
2547,ANGLEWORM,0,0,0,0,0,0,0,0
2548,ANGLEWORMS,0,0,0,0,0,0,0,0
2549,ANGLICIZE,0,0,0,0,0,0,0,0
2550,ANGLICIZED,0,0,0,0,0,0,0,0
2551,ANGLICIZES,0,0,0,0,0,0,0,0
2552,ANGLICIZING,0,0,0,0,0,0,0,0
2553,ANGLING,0,0,0,0,0,0,0,0
2554,ANGLINGS,0,0,0,0,0,0,0,0
2555,ANGORA,0,0,0,0,0,0,0,0
2556,ANGORAS,0,0,0,0,0,0,0,0
2557,ANGRIER,0,0,0,0,0,0,0,0
2558,ANGRIEST,0,0,0,0,0,0,0,0
2559,ANGRILY,0,0,0,0,0,0,0,0
2560,ANGRY,0,0,0,0,0,0,0,0
2561,ANGST,0,0,0,0,0,0,0,0
2562,ANGSTROM,0,0,0,0,0,0,0,0
2563,ANGSTROMS,0,0,0,0,0,0,0,0
2564,ANGSTS,0,0,0,0,0,0,0,0
2565,ANGUISH,0,0,0,0,0,0,0,0
2566,ANGUISHED,0,0,0,0,0,0,0,0
2567,ANGUISHES,0,0,0,0,0,0,0,0
2568,ANGUISHING,0,0,0,0,0,0,0,0
2569,ANGULAR,0,0,0,0,0,0,0,0
2570,ANGULARITIES,0,0,0,0,0,0,0,0
2571,ANGULARITY,0,0,0,0,0,0,0,0
2572,ANHYDRIDE,0,0,0,0,0,0,0,0
2573,ANHYDROUS,0,0,0,0,0,0,0,0
2574,ANI,0,0,0,0,0,0,0,0
2575,ANILINE,0,0,0,0,0,0,0,0
2576,ANILINES,0,0,0,0,0,0,0,0
2577,ANIMADVERSION,0,0,0,0,0,0,0,0
2578,ANIMADVERSIONS,0,0,0,0,0,0,0,0
2579,ANIMADVERT,0,0,0,0,0,0,0,0
2580,ANIMADVERTED,0,0,0,0,0,0,0,0
2581,ANIMADVERTING,0,0,0,0,0,0,0,0
2582,ANIMADVERTS,0,0,0,0,0,0,0,0
2583,ANIMAL,0,0,0,0,0,0,0,0
2584,ANIMALCULE,0,0,0,0,0,0,0,0
2585,ANIMALCULES,0,0,0,0,0,0,0,0
2586,ANIMALS,0,0,0,0,0,0,0,0
2587,ANIMATE,0,0,0,0,0,0,0,0
2588,ANIMATED,0,0,0,0,0,0,0,0
2589,ANIMATEDLY,0,0,0,0,0,0,0,0
2590,ANIMATES,0,0,0,0,0,0,0,0
2591,ANIMATING,0,0,0,0,0,0,0,0
2592,ANIMATION,0,0,0,0,0,0,0,0
2593,ANIMATIONS,0,0,0,0,0,0,0,0
2594,ANIMATOR,0,0,0,0,0,0,0,0
2595,ANIMATORS,0,0,0,0,0,0,0,0
2596,ANIMISM,0,0,0,0,0,0,0,0
2597,ANIMISMS,0,0,0,0,0,0,0,0
2598,ANIMIST,0,0,0,0,0,0,0,0
2599,ANIMISTIC,0,0,0,0,0,0,0,0
2600,ANIMISTS,0,0,0,0,0,0,0,0
2601,ANIMOSITIES,0,0,0,0,0,0,0,0
2602,ANIMOSITY,0,0,0,0,0,0,0,0
2603,ANIMUS,0,0,0,0,0,0,0,0
2604,ANIMUSES,0,0,0,0,0,0,0,0
2605,ANION,0,0,0,0,0,0,0,0
2606,ANIONIC,0,0,0,0,0,0,0,0
2607,ANIONS,0,0,0,0,0,0,0,0
2608,ANISE,0,0,0,0,0,0,0,0
2609,ANISEED,0,0,0,0,0,0,0,0
2610,ANISEEDS,0,0,0,0,0,0,0,0
2611,ANISES,0,0,0,0,0,0,0,0
2612,ANISETTE,0,0,0,0,0,0,0,0
2613,ANISETTES,0,0,0,0,0,0,0,0
2614,ANKH,0,0,0,0,0,0,0,0
2615,ANKHS,0,0,0,0,0,0,0,0
2616,ANKLE,0,0,0,0,0,0,0,0
2617,ANKLEBONE,0,0,0,0,0,0,0,0
2618,ANKLEBONES,0,0,0,0,0,0,0,0
2619,ANKLES,0,0,0,0,0,0,0,0
2620,ANKLET,0,0,0,0,0,0,0,0
2621,ANKLETS,0,0,0,0,0,0,0,0
2622,ANNALIST,0,0,0,0,0,0,0,0
2623,ANNALISTS,0,0,0,0,0,0,0,0
2624,ANNALS,0,0,0,0,0,0,0,0
2625,ANNEAL,0,0,0,0,0,0,0,0
2626,ANNEALED,0,0,0,0,0,0,0,0
2627,ANNEALING,0,0,0,0,0,0,0,0
2628,ANNEALS,0,0,0,0,0,0,0,0
